ScanNumber	ScanTypeName	ScanType
7537	HMS	1
7538	CID-MSn	2
7539	CID-MSn	2
7540	CID-MSn	2
7541	HMS	1
7542	CID-MSn	2
7543	CID-MSn	2
7544	CID-MSn	2
7545	HMS	1
7546	CID-MSn	2
7547	CID-MSn	2
7548	CID-MSn	2
7549	HMS	1
7550	CID-MSn	2
7551	CID-MSn	2
7552	CID-MSn	2
7553	HMS	1
7554	CID-MSn	2
7555	CID-MSn	2
7556	CID-MSn	2
7557	HMS	1
7558	CID-MSn	2
7559	CID-MSn	2
7560	CID-MSn	2
7561	HMS	1
7562	CID-MSn	2
7563	CID-MSn	2
7564	CID-MSn	2
7565	HMS	1
7566	CID-MSn	2
7567	CID-MSn	2
7568	CID-MSn	2
7569	HMS	1
7570	CID-MSn	2
7571	CID-MSn	2
7572	CID-MSn	2
7573	HMS	1
7574	CID-MSn	2
7575	CID-MSn	2
7576	CID-MSn	2
7577	HMS	1
7578	CID-MSn	2
7579	CID-MSn	2
7580	CID-MSn	2
7581	HMS	1
7582	CID-MSn	2
7583	CID-MSn	2
7584	CID-MSn	2
7585	HMS	1
7586	CID-MSn	2
7587	CID-MSn	2
7588	CID-MSn	2
7589	HMS	1
7590	CID-MSn	2
7591	CID-MSn	2
7592	CID-MSn	2
7593	HMS	1
7594	CID-MSn	2
7595	CID-MSn	2
7596	CID-MSn	2
7597	HMS	1
7598	CID-MSn	2
7599	CID-MSn	2
7600	CID-MSn	2
7601	HMS	1
7602	CID-MSn	2
7603	CID-MSn	2
7604	CID-MSn	2
7605	HMS	1
7606	CID-MSn	2
7607	CID-MSn	2
7608	CID-MSn	2
7609	HMS	1
7610	CID-MSn	2
7611	CID-MSn	2
7612	CID-MSn	2
7613	HMS	1
7614	CID-MSn	2
7615	CID-MSn	2
7616	CID-MSn	2
7617	HMS	1
7618	CID-MSn	2
7619	CID-MSn	2
7620	CID-MSn	2
7621	HMS	1
7622	CID-MSn	2
7623	CID-MSn	2
7624	CID-MSn	2
7625	HMS	1
7626	CID-MSn	2
7627	CID-MSn	2
7628	CID-MSn	2
7629	HMS	1
7630	CID-MSn	2
7631	CID-MSn	2
7632	CID-MSn	2
7633	HMS	1
7634	CID-MSn	2
7635	CID-MSn	2
7636	CID-MSn	2
7637	HMS	1
7638	CID-MSn	2
7639	CID-MSn	2
7640	CID-MSn	2
7641	HMS	1
7642	CID-MSn	2
7643	CID-MSn	2
7644	CID-MSn	2
7645	HMS	1
7646	CID-MSn	2
7647	CID-MSn	2
7648	CID-MSn	2
7649	HMS	1
7650	CID-MSn	2
7651	CID-MSn	2
7652	CID-MSn	2
7653	HMS	1
7654	CID-MSn	2
7655	CID-MSn	2
7656	CID-MSn	2
7657	HMS	1
7658	CID-MSn	2
7659	CID-MSn	2
7660	CID-MSn	2
7661	HMS	1
7662	CID-MSn	2
7663	CID-MSn	2
7664	CID-MSn	2
7665	HMS	1
7666	CID-MSn	2
7667	CID-MSn	2
7668	CID-MSn	2
7669	HMS	1
7670	CID-MSn	2
7671	CID-MSn	2
7672	CID-MSn	2
7673	HMS	1
7674	CID-MSn	2
7675	CID-MSn	2
7676	CID-MSn	2
7677	HMS	1
7678	CID-MSn	2
7679	CID-MSn	2
7680	CID-MSn	2
7681	HMS	1
7682	CID-MSn	2
7683	CID-MSn	2
7684	CID-MSn	2
7685	HMS	1
7686	CID-MSn	2
7687	CID-MSn	2
7688	CID-MSn	2
7689	HMS	1
7690	CID-MSn	2
7691	CID-MSn	2
7692	CID-MSn	2
7693	HMS	1
7694	CID-MSn	2
7695	CID-MSn	2
7696	CID-MSn	2
7697	HMS	1
7698	CID-MSn	2
7699	CID-MSn	2
7700	CID-MSn	2
7701	HMS	1
7702	CID-MSn	2
7703	CID-MSn	2
7704	CID-MSn	2
7705	HMS	1
7706	CID-MSn	2
7707	CID-MSn	2
7708	CID-MSn	2
7709	HMS	1
7710	CID-MSn	2
7711	CID-MSn	2
7712	CID-MSn	2
7713	HMS	1
7714	CID-MSn	2
7715	CID-MSn	2
7716	CID-MSn	2
7717	HMS	1
7718	CID-MSn	2
7719	CID-MSn	2
7720	CID-MSn	2
7721	HMS	1
7722	CID-MSn	2
7723	CID-MSn	2
7724	CID-MSn	2
7725	HMS	1
7726	CID-MSn	2
7727	CID-MSn	2
7728	CID-MSn	2
7729	HMS	1
7730	CID-MSn	2
7731	CID-MSn	2
7732	CID-MSn	2
7733	HMS	1
7734	CID-MSn	2
7735	CID-MSn	2
7736	CID-MSn	2
7737	HMS	1
7738	CID-MSn	2
7739	CID-MSn	2
7740	CID-MSn	2
7741	HMS	1
7742	CID-MSn	2
7743	CID-MSn	2
7744	CID-MSn	2
7745	HMS	1
7746	CID-MSn	2
7747	CID-MSn	2
7748	CID-MSn	2
7749	HMS	1
7750	CID-MSn	2
7751	CID-MSn	2
7752	CID-MSn	2
7753	HMS	1
7754	CID-MSn	2
7755	CID-MSn	2
7756	CID-MSn	2
7757	HMS	1
7758	CID-MSn	2
7759	CID-MSn	2
7760	CID-MSn	2
7761	HMS	1
7762	CID-MSn	2
7763	CID-MSn	2
7764	CID-MSn	2
7765	HMS	1
7766	CID-MSn	2
7767	CID-MSn	2
7768	CID-MSn	2
7769	HMS	1
7770	CID-MSn	2
7771	CID-MSn	2
7772	CID-MSn	2
7773	HMS	1
7774	CID-MSn	2
7775	CID-MSn	2
7776	CID-MSn	2
7777	HMS	1
7778	CID-MSn	2
7779	CID-MSn	2
7780	CID-MSn	2
7781	HMS	1
7782	CID-MSn	2
7783	CID-MSn	2
7784	CID-MSn	2
7785	HMS	1
7786	CID-MSn	2
7787	CID-MSn	2
7788	CID-MSn	2
7789	HMS	1
7790	CID-MSn	2
7791	CID-MSn	2
7792	CID-MSn	2
7793	HMS	1
7794	CID-MSn	2
7795	CID-MSn	2
7796	CID-MSn	2
7797	HMS	1
7798	CID-MSn	2
7799	CID-MSn	2
7800	CID-MSn	2
7801	HMS	1
7802	CID-MSn	2
7803	CID-MSn	2
7804	CID-MSn	2
7805	HMS	1
7806	CID-MSn	2
7807	CID-MSn	2
7808	CID-MSn	2
7809	HMS	1
7810	CID-MSn	2
7811	CID-MSn	2
7812	CID-MSn	2
7813	HMS	1
7814	CID-MSn	2
7815	CID-MSn	2
7816	CID-MSn	2
7817	HMS	1
7818	CID-MSn	2
7819	CID-MSn	2
7820	CID-MSn	2
7821	HMS	1
7822	CID-MSn	2
7823	CID-MSn	2
7824	CID-MSn	2
7825	HMS	1
7826	CID-MSn	2
7827	CID-MSn	2
7828	CID-MSn	2
7829	HMS	1
7830	CID-MSn	2
7831	CID-MSn	2
7832	CID-MSn	2
7833	HMS	1
7834	CID-MSn	2
7835	CID-MSn	2
7836	CID-MSn	2
7837	HMS	1
7838	CID-MSn	2
7839	CID-MSn	2
7840	CID-MSn	2
7841	HMS	1
7842	CID-MSn	2
7843	CID-MSn	2
7844	CID-MSn	2
7845	HMS	1
7846	CID-MSn	2
7847	CID-MSn	2
7848	CID-MSn	2
7849	HMS	1
7850	CID-MSn	2
7851	CID-MSn	2
7852	CID-MSn	2
7853	HMS	1
7854	CID-MSn	2
7855	CID-MSn	2
7856	CID-MSn	2
7857	HMS	1
7858	CID-MSn	2
7859	CID-MSn	2
7860	CID-MSn	2
7861	HMS	1
7862	CID-MSn	2
7863	CID-MSn	2
7864	CID-MSn	2
7865	HMS	1
7866	CID-MSn	2
7867	CID-MSn	2
7868	CID-MSn	2
7869	HMS	1
7870	CID-MSn	2
7871	CID-MSn	2
7872	CID-MSn	2
7873	HMS	1
7874	CID-MSn	2
7875	CID-MSn	2
7876	CID-MSn	2
7877	HMS	1
7878	CID-MSn	2
7879	CID-MSn	2
7880	CID-MSn	2
7881	HMS	1
7882	CID-MSn	2
7883	CID-MSn	2
7884	CID-MSn	2
7885	HMS	1
7886	CID-MSn	2
7887	CID-MSn	2
7888	CID-MSn	2
7889	HMS	1
7890	CID-MSn	2
7891	CID-MSn	2
7892	CID-MSn	2
7893	HMS	1
7894	CID-MSn	2
7895	CID-MSn	2
7896	CID-MSn	2
7897	HMS	1
7898	CID-MSn	2
7899	CID-MSn	2
7900	CID-MSn	2
7901	HMS	1
7902	CID-MSn	2
7903	CID-MSn	2
7904	CID-MSn	2
7905	HMS	1
7906	CID-MSn	2
7907	CID-MSn	2
7908	CID-MSn	2
7909	HMS	1
7910	CID-MSn	2
7911	CID-MSn	2
7912	CID-MSn	2
7913	HMS	1
7914	CID-MSn	2
7915	CID-MSn	2
7916	CID-MSn	2
7917	HMS	1
7918	CID-MSn	2
7919	CID-MSn	2
7920	CID-MSn	2
7921	HMS	1
7922	CID-MSn	2
7923	CID-MSn	2
7924	CID-MSn	2
7925	HMS	1
7926	CID-MSn	2
7927	CID-MSn	2
7928	CID-MSn	2
7929	HMS	1
7930	CID-MSn	2
7931	CID-MSn	2
7932	CID-MSn	2
7933	HMS	1
7934	CID-MSn	2
7935	CID-MSn	2
7936	CID-MSn	2
7937	HMS	1
7938	CID-MSn	2
7939	CID-MSn	2
7940	CID-MSn	2
7941	HMS	1
7942	CID-MSn	2
7943	CID-MSn	2
7944	CID-MSn	2
7945	HMS	1
7946	CID-MSn	2
7947	CID-MSn	2
7948	CID-MSn	2
7949	HMS	1
7950	CID-MSn	2
7951	CID-MSn	2
7952	CID-MSn	2
7953	HMS	1
7954	CID-MSn	2
7955	CID-MSn	2
7956	CID-MSn	2
7957	HMS	1
7958	CID-MSn	2
7959	CID-MSn	2
7960	CID-MSn	2
7961	HMS	1
7962	CID-MSn	2
7963	CID-MSn	2
7964	CID-MSn	2
7965	HMS	1
7966	CID-MSn	2
7967	CID-MSn	2
7968	CID-MSn	2
7969	HMS	1
7970	CID-MSn	2
7971	CID-MSn	2
7972	CID-MSn	2
7973	HMS	1
7974	CID-MSn	2
7975	CID-MSn	2
7976	CID-MSn	2
7977	HMS	1
7978	CID-MSn	2
7979	CID-MSn	2
7980	CID-MSn	2
7981	HMS	1
7982	CID-MSn	2
7983	CID-MSn	2
7984	CID-MSn	2
7985	HMS	1
7986	CID-MSn	2
7987	CID-MSn	2
7988	CID-MSn	2
7989	HMS	1
7990	CID-MSn	2
7991	CID-MSn	2
7992	CID-MSn	2
7993	HMS	1
7994	CID-MSn	2
7995	CID-MSn	2
7996	CID-MSn	2
7997	HMS	1
7998	CID-MSn	2
7999	CID-MSn	2
8000	CID-MSn	2
8001	HMS	1
8002	CID-MSn	2
8003	CID-MSn	2
8004	CID-MSn	2
8005	HMS	1
8006	CID-MSn	2
8007	CID-MSn	2
8008	CID-MSn	2
8009	HMS	1
8010	CID-MSn	2
8011	CID-MSn	2
8012	CID-MSn	2
8013	HMS	1
8014	CID-MSn	2
8015	CID-MSn	2
8016	CID-MSn	2
8017	HMS	1
8018	CID-MSn	2
8019	CID-MSn	2
8020	CID-MSn	2
8021	HMS	1
8022	CID-MSn	2
8023	CID-MSn	2
8024	CID-MSn	2
8025	HMS	1
8026	CID-MSn	2
8027	CID-MSn	2
8028	CID-MSn	2
8029	HMS	1
8030	CID-MSn	2
8031	CID-MSn	2
8032	CID-MSn	2
8033	HMS	1
8034	CID-MSn	2
8035	CID-MSn	2
8036	CID-MSn	2
8037	HMS	1
8038	CID-MSn	2
8039	CID-MSn	2
8040	CID-MSn	2
8041	HMS	1
8042	CID-MSn	2
8043	CID-MSn	2
8044	CID-MSn	2
8045	HMS	1
8046	CID-MSn	2
8047	CID-MSn	2
8048	CID-MSn	2
8049	HMS	1
8050	CID-MSn	2
8051	CID-MSn	2
8052	CID-MSn	2
8053	HMS	1
8054	CID-MSn	2
8055	CID-MSn	2
8056	CID-MSn	2
8057	HMS	1
8058	CID-MSn	2
8059	CID-MSn	2
8060	CID-MSn	2
8061	HMS	1
8062	CID-MSn	2
8063	CID-MSn	2
8064	CID-MSn	2
8065	HMS	1
8066	CID-MSn	2
8067	CID-MSn	2
8068	CID-MSn	2
8069	HMS	1
8070	CID-MSn	2
8071	CID-MSn	2
8072	CID-MSn	2
8073	HMS	1
8074	CID-MSn	2
8075	CID-MSn	2
8076	CID-MSn	2
8077	HMS	1
8078	CID-MSn	2
8079	CID-MSn	2
8080	CID-MSn	2
8081	HMS	1
8082	CID-MSn	2
8083	CID-MSn	2
8084	CID-MSn	2
8085	HMS	1
8086	CID-MSn	2
8087	CID-MSn	2
8088	CID-MSn	2
8089	HMS	1
8090	CID-MSn	2
8091	CID-MSn	2
8092	CID-MSn	2
8093	HMS	1
8094	CID-MSn	2
8095	CID-MSn	2
8096	CID-MSn	2
8097	HMS	1
8098	CID-MSn	2
8099	CID-MSn	2
8100	CID-MSn	2
8101	HMS	1
8102	CID-MSn	2
8103	CID-MSn	2
8104	CID-MSn	2
8105	HMS	1
8106	CID-MSn	2
8107	CID-MSn	2
8108	CID-MSn	2
8109	HMS	1
8110	CID-MSn	2
8111	CID-MSn	2
8112	CID-MSn	2
8113	HMS	1
8114	CID-MSn	2
8115	CID-MSn	2
8116	CID-MSn	2
8117	HMS	1
8118	CID-MSn	2
8119	CID-MSn	2
8120	CID-MSn	2
8121	HMS	1
8122	CID-MSn	2
8123	CID-MSn	2
8124	CID-MSn	2
8125	HMS	1
8126	CID-MSn	2
8127	CID-MSn	2
8128	CID-MSn	2
8129	HMS	1
8130	CID-MSn	2
8131	CID-MSn	2
8132	CID-MSn	2
8133	HMS	1
8134	CID-MSn	2
8135	CID-MSn	2
8136	CID-MSn	2
8137	HMS	1
8138	CID-MSn	2
8139	CID-MSn	2
8140	CID-MSn	2
8141	HMS	1
8142	CID-MSn	2
8143	CID-MSn	2
8144	CID-MSn	2
8145	HMS	1
8146	CID-MSn	2
8147	CID-MSn	2
8148	CID-MSn	2
8149	HMS	1
8150	CID-MSn	2
8151	CID-MSn	2
8152	CID-MSn	2
8153	HMS	1
8154	CID-MSn	2
8155	CID-MSn	2
8156	CID-MSn	2
8157	HMS	1
8158	CID-MSn	2
8159	CID-MSn	2
8160	CID-MSn	2
8161	HMS	1
8162	CID-MSn	2
8163	CID-MSn	2
8164	CID-MSn	2
8165	HMS	1
8166	CID-MSn	2
8167	CID-MSn	2
8168	CID-MSn	2
8169	HMS	1
8170	CID-MSn	2
8171	CID-MSn	2
8172	CID-MSn	2
8173	HMS	1
8174	CID-MSn	2
8175	CID-MSn	2
8176	CID-MSn	2
8177	HMS	1
8178	CID-MSn	2
8179	CID-MSn	2
8180	CID-MSn	2
8181	HMS	1
8182	CID-MSn	2
8183	CID-MSn	2
8184	CID-MSn	2
8185	HMS	1
8186	CID-MSn	2
8187	CID-MSn	2
8188	CID-MSn	2
8189	HMS	1
8190	CID-MSn	2
8191	CID-MSn	2
8192	CID-MSn	2
8193	HMS	1
8194	CID-MSn	2
8195	CID-MSn	2
8196	CID-MSn	2
8197	HMS	1
8198	CID-MSn	2
8199	CID-MSn	2
8200	CID-MSn	2
8201	HMS	1
8202	CID-MSn	2
8203	CID-MSn	2
8204	CID-MSn	2
8205	HMS	1
8206	CID-MSn	2
8207	CID-MSn	2
8208	CID-MSn	2
8209	HMS	1
8210	CID-MSn	2
8211	CID-MSn	2
8212	CID-MSn	2
8213	HMS	1
8214	CID-MSn	2
8215	CID-MSn	2
8216	CID-MSn	2
8217	HMS	1
8218	CID-MSn	2
8219	CID-MSn	2
8220	CID-MSn	2
8221	HMS	1
8222	CID-MSn	2
8223	CID-MSn	2
8224	CID-MSn	2
8225	HMS	1
8226	CID-MSn	2
8227	CID-MSn	2
8228	CID-MSn	2
8229	HMS	1
8230	CID-MSn	2
8231	CID-MSn	2
8232	CID-MSn	2
8233	HMS	1
8234	CID-MSn	2
8235	CID-MSn	2
8236	CID-MSn	2
8237	HMS	1
8238	CID-MSn	2
8239	CID-MSn	2
8240	CID-MSn	2
8241	HMS	1
8242	CID-MSn	2
8243	CID-MSn	2
8244	CID-MSn	2
8245	HMS	1
8246	CID-MSn	2
8247	CID-MSn	2
8248	CID-MSn	2
8249	HMS	1
8250	CID-MSn	2
8251	CID-MSn	2
8252	CID-MSn	2
8253	HMS	1
8254	CID-MSn	2
8255	CID-MSn	2
8256	CID-MSn	2
8257	HMS	1
8258	CID-MSn	2
8259	CID-MSn	2
8260	CID-MSn	2
8261	HMS	1
8262	CID-MSn	2
8263	CID-MSn	2
8264	CID-MSn	2
8265	HMS	1
8266	CID-MSn	2
8267	CID-MSn	2
8268	CID-MSn	2
8269	HMS	1
8270	CID-MSn	2
8271	CID-MSn	2
8272	CID-MSn	2
8273	HMS	1
8274	CID-MSn	2
8275	CID-MSn	2
8276	CID-MSn	2
8277	HMS	1
8278	CID-MSn	2
8279	CID-MSn	2
8280	CID-MSn	2
8281	HMS	1
8282	CID-MSn	2
8283	CID-MSn	2
8284	CID-MSn	2
8285	HMS	1
8286	CID-MSn	2
8287	CID-MSn	2
8288	CID-MSn	2
8289	HMS	1
8290	CID-MSn	2
8291	CID-MSn	2
8292	CID-MSn	2
8293	HMS	1
8294	CID-MSn	2
8295	CID-MSn	2
8296	CID-MSn	2
8297	HMS	1
8298	CID-MSn	2
8299	CID-MSn	2
8300	CID-MSn	2
8301	HMS	1
8302	CID-MSn	2
8303	CID-MSn	2
8304	CID-MSn	2
8305	HMS	1
8306	CID-MSn	2
8307	CID-MSn	2
8308	CID-MSn	2
8309	HMS	1
8310	CID-MSn	2
8311	CID-MSn	2
8312	CID-MSn	2
8313	HMS	1
8314	CID-MSn	2
8315	CID-MSn	2
8316	CID-MSn	2
8317	HMS	1
8318	CID-MSn	2
8319	CID-MSn	2
8320	CID-MSn	2
8321	HMS	1
8322	CID-MSn	2
8323	CID-MSn	2
8324	CID-MSn	2
8325	HMS	1
8326	CID-MSn	2
8327	CID-MSn	2
8328	CID-MSn	2
8329	HMS	1
8330	CID-MSn	2
8331	CID-MSn	2
8332	CID-MSn	2
8333	HMS	1
8334	CID-MSn	2
8335	CID-MSn	2
8336	CID-MSn	2
8337	HMS	1
8338	CID-MSn	2
8339	CID-MSn	2
8340	CID-MSn	2
8341	HMS	1
8342	CID-MSn	2
8343	CID-MSn	2
8344	CID-MSn	2
8345	HMS	1
8346	CID-MSn	2
8347	CID-MSn	2
8348	CID-MSn	2
8349	HMS	1
8350	CID-MSn	2
8351	CID-MSn	2
8352	CID-MSn	2
8353	HMS	1
8354	CID-MSn	2
8355	CID-MSn	2
8356	CID-MSn	2
8357	HMS	1
8358	CID-MSn	2
8359	CID-MSn	2
8360	CID-MSn	2
8361	HMS	1
8362	CID-MSn	2
8363	CID-MSn	2
8364	CID-MSn	2
8365	HMS	1
8366	CID-MSn	2
8367	CID-MSn	2
8368	CID-MSn	2
